Winner,TitleBout,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,BetterRank,draw_diff,avg_sig_str_pct_diff,avg_TD_pct_diff,M_DEC_diff,S_DEC_diff,U_DEC_diff,TKO_diff,odds_diff,ev_diff,Stance_diff
1,0,-1,-1,-3,-4,2,-18,0,-1,0,10.16,5.08,1,-16.875,-0.625,-2.75,0,0,-0.06300000000000006,-0.519,0,-3,0,0,-280.0,-66.0345,0
1,0,-1,0,0,0,-1,3,-1,0,0,2.54,0.0,-12,11.5,0.0,0.0,0,0,-0.26,-0.09999999999999998,0,0,0,0,-250.0,-43.076899999999995,0
1,0,0,0,-1,-2,1,-7,0,-1,0,5.08,2.54,-4,-23.25,1.0,-0.25,0,0,-0.2,-0.25,0,0,-1,0,320.0,94.3939,0
1,1,0,-1,-1,0,1,-13,-3,3,-1,2.54,-2.54,-2,-24.4643,0.0536,-3.8571,-1,0,-0.16200000000000003,-0.275,0,-1,-1,0,260.0,50.9259,-1
1,0,0,-2,1,0,1,-9,-1,2,-2,7.62,7.62,12,-19.9524,0.119,-0.7143,-1,0,-0.08600000000000002,-0.15600000000000003,0,1,-1,0,280.0,63.333299999999994,0
1,0,0,-1,0,2,-3,19,-1,-3,1,5.08,5.08,-1,17.5,1.1905,2.0357,-1,0,-0.06499999999999995,0.08800000000000002,0,1,3,0,1500.0,588.8889,0
1,0,0,0,-1,-4,-1,0,1,-1,-5,-5.08,-2.54,-4,20.9333,-1.1,-0.2,0,0,0.08400000000000002,-0.026000000000000023,0,0,2,0,340.0,107.8571,0
0,0,0,0,-1,-3,2,-14,-1,0,-2,5.08,-2.54,-1,-24.5714,0.0714,3.7857,0,0,0.068,0.338,0,-1,0,0,-230.0,-26.666700000000006,-1
0,0,0,0,1,0,1,-5,0,3,0,5.08,10.16,7,6.5714,-0.125,-2.6786,0,0,-0.03700000000000003,-0.185,0,0,-3,0,-535.0,-219.2857,0
1,0,-3,-2,-2,-2,-3,3,0,-1,-1,5.08,7.62,-3,-0.3333,0.1667,1.1667,0,0,-0.04199999999999998,-0.263,0,0,0,0,-290.0,-73.3333,0
0,0,1,0,-2,-3,3,-14,0,-1,-1,-2.54,-5.08,1,-43.8333,-0.1667,-1.1667,0,0,0.0,0.0,0,0,-1,0,420.0,154.5455,-1
1,0,1,1,-1,-5,5,-34,0,-1,2,7.62,5.08,4,-46.4375,1.4375,0.7708,0,0,-0.041000000000000036,0.059000000000000025,0,-3,-3,0,510.0,207.26420000000002,-2
1,0,0,0,-1,-1,0,-3,0,-1,0,2.54,-5.08,-1,-4.3333,0.8333,1.5,0,0,-0.127,-0.09999999999999998,0,0,0,0,-270.0,-58.5714,0
0,0,1,0,-2,-2,1,-7,0,0,-1,-2.54,2.54,7,-11.0,-1.0,-0.6667,0,0,0.0,0.0,0,0,-1,0,-440.0,-166.5217,0
1,0,1,0,2,0,4,-17,-3,-2,0,2.54,-2.54,0,-6.5714,-0.2208,0.1169,-1,0,0.138,0.0010000000000000009,0,0,2,0,-260.0,-50.9259,0
1,0,1,1,-2,-4,0,-12,-1,-1,1,2.54,2.54,-11,-5.8333,0.1667,-0.6667,0,0,0.05199999999999999,-0.04299999999999998,0,0,-4,0,975.0,430.9524,0
0,0,1,1,0,-4,5,-12,0,-3,0,12.7,17.78,-2,8.0,-0.0909,2.5,0,0,0.06000000000000005,1.0,0,0,-1,0,330.0,101.1765,0
0,0,0,-1,-1,-1,0,-1,0,-1,0,2.54,10.16,7,46.0,0.0,-1.0,0,0,-0.175,-0.2,0,0,0,0,270.0,58.5714,2
0,0,1,0,0,0,1,-3,0,0,0,0.0,0.0,2,-28.0,0.0,-2.0,0,0,0.0,0.0,0,0,0,0,330.0,101.1765,0
1,0,-1,-3,-2,-3,-2,-2,0,-1,0,-2.54,5.08,-1,34.2143,0.0238,-1.6905,-1,0,-0.055999999999999994,-0.39,0,-2,0,0,620.0,264.2308,0
0,0,1,1,-1,-2,1,-10,0,0,0,2.54,-2.54,9,-34.9,2.3,0.5,0,0,-0.030999999999999972,0.11499999999999999,0,0,-2,0,355.0,112.36840000000001,1
0,0,0,0,0,0,0,0,0,0,0,2.54,-7.62,9,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,-650.0,-280.58820000000003,-1
0,0,0,0,0,0,0,0,0,0,0,10.16,20.32,2,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,450.0,172.4468,-1
0,0,0,0,0,0,0,0,0,0,0,-2.54,-2.54,-2,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,-1200.0,-524.8485,0
0,0,-1,0,-3,2,-3,4,0,0,8,7.62,15.24,6,13.359,0.5855,-1.5513,-1,0,0.05099999999999999,-0.10300000000000004,0,-2,-4,0,230.0,26.666700000000006,-1
1,1,0,0,0,0,0,0,0,0,0,2.54,-2.54,-12,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,550.0,225.5172,0
1,1,0,0,0,0,0,0,0,0,0,-7.62,-5.08,-1,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,385.0,135.0,0
1,0,0,0,0,0,0,0,0,0,0,5.08,-7.62,-6,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,470.0,184.1837,0
0,0,0,0,0,0,0,0,0,0,0,0.0,-5.08,6,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,-850.0,-377.7778,0
1,0,0,-1,-1,-1,-1,0,0,0,0,0.0,7.62,1,-11.5,0.5,0.0,0,0,-0.22500000000000003,0.08499999999999999,0,-1,0,0,-369.0,-124.91669999999999,0
0,0,0,-3,-3,-4,1,-13,0,0,-1,7.62,5.08,-2,-17.0,-1.0,-2.2,0,0,0.0,0.0,0,0,-3,0,0.0,0.0,0
1,0,0,0,0,0,0,0,0,0,0,7.62,5.08,-3,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,470.0,184.1837,-1
1,0,0,-1,-1,-1,1,-6,0,0,0,-5.08,-12.7,1,-55.5,0.0,0.0,0,0,0.0,0.0,0,-1,0,0,440.0,166.5217,0
1,0,0,0,0,0,0,0,0,0,0,2.54,10.16,5,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,220.0,18.043499999999995,0
1,1,0,-5,-5,-8,1,-39,-13,0,-2,-5.08,-17.78,2,-29.2864,-0.6455,-0.9273,-1,0,0.013000000000000012,-0.445,1,1,-8,0,369.0,124.91669999999999,-1
1,0,0,0,-2,-6,-2,-19,-1,-5,2,2.54,-2.54,-2,2.4253,0.3077,-0.0362,-1,0,0.119,0.07899999999999996,-1,-4,2,0,460.0,178.3333,-1
0,0,0,-3,-2,0,-2,1,0,2,-1,-2.54,-5.08,-7,-22.5714,-0.5714,-0.5873,-1,0,-0.05099999999999999,0.174,0,0,-1,0,775.0,340.6098,-1
0,0,1,0,-4,-14,6,-44,-1,-5,-3,-2.54,2.54,4,18.7727,-0.3182,-1.7727,0,0,0.25,-0.502,0,-1,-5,0,-210.0,-9.090900000000005,0
0,0,0,-1,-1,-1,1,-6,0,1,0,-7.62,-2.54,-2,-39.0,-1.0,-1.3333,0,0,0.06700000000000006,0.09999999999999998,0,0,-2,0,310.0,87.5,1
1,0,0,0,0,0,-1,7,0,0,-1,-7.62,-7.62,-1,14.4455,0.8909,0.5545,-1,0,-0.09599999999999997,0.11699999999999999,0,3,-2,1,240.0,35.0,-1
0,0,0,0,2,-2,3,-7,0,-2,-1,0.0,2.54,1,-3.2222,0.5159,0.1508,0,0,-0.16600000000000004,-0.17600000000000005,0,0,1,0,-340.0,-107.8571,0
0,0,0,0,2,4,-4,20,0,1,1,-7.62,-5.08,3,10.2462,0.8,0.7385,0,0,-0.172,0.351,0,1,1,0,-400.0,-142.381,0
1,0,-1,0,-1,-1,-2,7,0,-1,-1,-2.54,2.54,-6,9.0,0.35,-1.05,0,0,-0.177,0.08700000000000001,0,1,0,0,803.0,354.4706,0
1,0,0,-1,-1,-1,2,-5,0,0,-1,2.54,0.0,-1,-4.3333,-1.6667,-0.3333,0,0,0.0,0.0,0,0,0,0,610.0,258.75,0
0,0,2,0,0,0,2,-6,0,0,0,-7.62,-2.54,7,-39.0,0.0,-0.5,0,0,0.0,0.0,0,0,0,0,-755.0,-330.0,0
0,0,0,0,-1,-1,0,1,0,-1,0,0.0,5.08,4,13.5,0.0,-0.5,0,0,-0.12,-0.5,0,0,0,0,-650.0,-280.58820000000003,0
1,0,-2,-2,1,-6,2,2,-2,-9,-2,-2.54,0.0,-7,27.7444,0.0556,1.0667,1,0,-0.014000000000000012,0.24100000000000002,0,2,3,-1,420.0,154.5455,1
1,0,0,-1,-1,-1,-1,0,-1,0,0,-10.16,-12.7,-3,0.5,0.0,0.5,0,0,0.14500000000000002,0.5,0,0,-1,0,320.0,94.3939,1
1,0,-2,0,3,4,-5,22,0,2,1,-2.54,7.62,-1,-1.5,0.2,0.7,0,0,0.08699999999999997,0.241,0,0,1,0,610.0,258.75,0
0,0,0,0,-1,-4,5,-24,0,0,-1,7.62,2.54,4,-0.1,-1.2,-0.2,0,0,0.312,0.756,0,0,-3,0,-685.0,-297.2222,-2
0,0,0,1,1,1,0,3,0,0,0,2.54,2.54,-3,37.0,1.0,6.0,0,0,0.0,0.0,0,0,1,0,-220.0,-18.043499999999995,-1
0,0,0,-2,-1,5,-8,35,-1,3,-1,2.54,2.54,2,2.3333,-0.1042,1.1667,0,0,-0.15999999999999998,0.030999999999999972,0,1,2,1,355.0,115.9459,0
0,0,-1,0,0,0,0,0,-1,1,0,2.54,-15.24,-1,8.6667,0.0,0.3333,0,0,-0.045999999999999985,0.213,0,-1,0,0,230.0,26.666700000000006,0
0,0,0,-1,-1,-1,0,-3,0,-1,0,5.08,5.08,-1,-68.0,0.0,-1.0,0,0,0.0,0.0,0,0,0,0,-290.0,-73.3333,0
1,0,1,1,-1,-5,5,-24,0,-1,-2,2.54,5.08,-2,16.2564,-1.0,-0.0513,0,0,0.068,-0.241,0,1,-3,0,470.0,184.1837,-1
1,0,0,1,2,3,-1,11,0,1,0,-5.08,0.0,2,41.0,0.0,1.0,0,0,0.0,0.0,0,1,1,0,-270.0,-58.5714,-1
0,0,1,0,0,0,1,-2,0,0,0,0.0,0.1,7,-19.0,-1.0,-1.0,0,0,0.0,0.0,0,0,0,0,220.0,18.043499999999995,0
1,0,0,2,2,4,-3,20,0,0,1,2.54,5.08,4,-13.375,0.875,0.5,0,0,-0.08599999999999997,-0.15400000000000003,0,0,3,0,720.0,313.6842,0
0,0,0,0,0,0,1,0,-1,-1,0,0.0,5.08,0,17.0,2.0,-1.5,-1,0,-0.030000000000000027,-0.5,0,0,1,0,355.0,112.36840000000001,0
0,0,0,-2,-2,-2,0,-8,0,1,0,-2.54,-5.08,-11,-23.6667,-0.6667,-3.3333,0,0,0.353,-0.497,0,-1,-2,0,-300.0,-80.4839,-1
0,0,0,0,0,0,0,-3,0,2,-1,-7.62,-2.54,1,-29.0,-1.0,0.0,0,0,-0.07500000000000001,0.29000000000000004,0,0,-1,1,-260.0,-50.9259,0
0,0,0,0,1,1,0,-1,0,0,2,2.54,10.16,1,-11.3333,0.0,-2.1667,0,0,-0.21199999999999997,0.095,0,0,-1,0,-230.0,-26.666700000000006,-1
1,0,0,0,0,0,0,0,0,0,0,10.16,5.08,0,42.0,0.0,0.0,0,0,-0.08999999999999997,-0.5,0,0,0,0,-220.0,-18.043499999999995,0
0,0,0,-1,-1,-2,3,-13,0,-1,0,-12.7,-10.16,-1,10.6944,0.6389,-0.0556,0,0,0.14500000000000002,-0.045999999999999985,0,-1,0,0,-260.0,-50.9259,0
1,0,0,-2,-1,1,0,3,-1,1,0,12.7,10.16,0,-15.6667,0.1667,-2.3,0,0,0.029000000000000026,-0.44099999999999995,0,-2,2,0,365.0,122.36840000000001,0
1,0,0,0,0,0,0,2,0,-1,0,2.54,5.08,-4,40.0,0.0,-2.0,-1,0,-0.020000000000000018,-0.66,0,1,0,0,-240.0,-35.0,0
0,0,0,0,-4,-6,2,-20,0,-1,-1,-7.62,-10.16,-1,-13.0,-0.3333,0.0,0,0,-0.03899999999999998,0.0,0,-2,-2,-1,-795.0,-351.1905,0
0,0,-1,0,3,3,-2,11,0,1,2,0.0,-15.24,-6,-12.1429,0.7143,-1.7143,0,0,-0.059,-0.343,0,1,-1,0,280.0,66.0345,0
1,0,0,-1,-1,-1,0,-3,0,0,0,2.54,2.54,-3,-41.0,-1.0,-4.0,0,0,0.0,0.0,0,0,-1,0,330.0,101.1765,1
1,0,1,1,-4,-3,1,-14,-4,0,-1,-2.54,-5.08,0,-0.503,-0.0788,0.8606,1,0,-0.10700000000000004,-0.09899999999999998,0,0,-2,0,720.0,313.6842,1
1,0,0,-1,-1,0,-1,4,0,-1,0,0.0,-15.24,2,-1.8333,-0.5,-1.1667,0,0,0.22000000000000008,-0.33299999999999996,0,0,1,-2,290.0,73.3333,0
1,0,0,-1,-1,-1,0,-3,-1,0,0,0.0,7.62,-3,-19.0,2.0,-4.0,0,0,-0.044999999999999984,-0.405,0,0,-1,0,340.0,107.8571,1
0,0,3,0,-3,-6,8,-21,0,-4,0,0.0,7.62,5,-19.9286,0.0,-0.7143,0,0,0.0,0.0,0,-1,-1,0,340.0,107.8571,0
0,0,0,2,2,2,0,4,0,2,0,-2.54,7.62,7,36.25,0.0,-1.0,1,0,0.20800000000000002,-0.58,0,0,0,0,-795.0,-351.1905,0
1,0,0,0,0,0,1,-2,-1,0,1,-2.54,2.54,0,-2.0,1.0,0.0,0,0,0.0050000000000000044,0.5,0,0,-1,0,310.0,87.5,0
1,0,0,0,1,2,-1,8,0,1,0,-12.7,-2.54,-2,-77.25,-1.0,-0.25,0,0,0.038000000000000034,-0.21000000000000002,0,1,0,0,-385.0,-135.0,0
0,0,0,0,0,0,0,-1,0,0,0,-5.08,-2.54,14,-24.0,1.0,0.0,0,0,0.10999999999999999,0.5,0,0,0,0,-230.0,-26.666700000000006,0
0,0,-1,-1,1,7,-5,23,0,1,6,12.7,12.7,-5,-4.5714,1.5,-1.1429,0,0,-0.16199999999999998,-0.37000000000000005,0,0,0,0,-385.0,-135.0,0
1,0,1,0,-2,-2,1,-8,0,0,-1,0.0,-5.08,-4,-56.6667,-1.3333,-6.0,0,0,0.0,0.0,0,0,-1,0,830.0,367.2727,0
1,0,0,0,1,1,-1,4,-1,1,0,-2.54,-7.62,0,-21.6667,0.0,0.3333,0,0,0.193,0.3,0,0,0,0,-620.0,-264.2308,0
1,1,0,-2,2,0,0,5,-1,0,0,7.62,0.0,2,7.4545,-0.1818,-2.0909,-1,0,-0.05999999999999994,-0.208,0,0,0,0,385.0,135.0,0
1,0,-1,-1,2,5,-4,17,1,6,0,2.54,0.0,-3,-40.4,0.1,0.3,-1,0,-0.21799999999999997,0.15,0,0,-1,0,935.0,415.0,0
1,0,1,1,6,13,-4,44,1,5,0,2.54,-2.54,0,-6.7222,0.7778,0.3333,-1,0,0.18100000000000002,-0.7050000000000001,0,2,6,0,1010.0,446.6514,-1
1,0,0,1,-2,-7,5,-17,-1,-3,-4,-5.08,-2.54,6,19.875,-0.625,-0.625,0,0,-0.03299999999999992,-0.256,0,0,0,0,-290.0,-70.4839,-1
1,0,1,0,-3,-3,1,-11,-2,-2,0,7.62,2.54,4,-44.25,0.0,-0.75,-1,0,0.0,0.0,0,0,-1,0,755.0,330.0,-1
1,0,2,2,-1,0,1,-10,1,-2,2,5.08,5.08,2,-14.0606,0.1515,0.5909,-1,0,-0.07100000000000001,0.28400000000000003,0,0,0,0,280.0,66.0345,0
0,0,0,0,-3,-9,3,-26,-1,-3,-2,-7.62,-7.62,-1,5.1333,-0.8667,-1.1333,0,0,-0.08000000000000002,-0.363,0,0,-4,0,-355.0,-115.9459,-1
0,0,2,0,-7,-7,2,-19,0,-1,-4,0.0,2.54,6,18.9,-1.2,-1.6,0,0,0.01100000000000001,-0.394,0,0,-2,0,-280.0,-66.0345,0
0,0,0,0,-1,-3,2,-8,0,0,-3,7.62,2.54,-1,25.0,-3.0,4.0,0,0,-0.24,-0.03300000000000003,0,0,0,0,-365.0,-122.36840000000001,0
1,0,0,0,-2,-2,0,-4,-1,-2,1,-2.54,-12.7,-3,-22.0,0.25,1.75,0,0,0.08700000000000002,-0.07,0,0,-1,-1,795.0,351.1905,0
0,0,2,0,0,0,2,-4,0,0,0,2.54,10.16,6,-32.5,0.0,-1.0,0,0,0.0,0.0,0,0,0,0,-385.0,-135.0,0
0,0,3,0,-1,-1,4,-11,0,0,-1,-10.16,-20.32,3,-17.4,-1.8,-0.6,0,0,0.0,0.0,0,0,0,0,-280.0,-66.0345,0
0,0,0,-2,-4,-9,1,-19,0,-1,-6,-2.54,0.0,1,33.3542,-1.0625,-0.75,-1,0,-0.121,-0.22999999999999998,0,2,-4,0,650.0,266.831,1
0,0,0,1,2,5,-1,22,0,0,-2,5.08,5.08,-2,18.4364,-0.3636,2.3273,0,0,0.038000000000000034,0.41400000000000003,0,1,6,0,330.0,101.1765,-1
1,0,0,0,1,4,1,11,0,-1,0,-2.54,5.08,-7,7.0584,-0.3636,1.4545,0,0,-0.13000000000000006,0.129,1,0,3,0,720.0,313.6842,0
1,0,-4,-1,1,1,-3,10,0,1,0,0.0,0.0,2,-16.5556,-0.8,-0.1556,0,0,-0.19099999999999995,-0.124,0,0,0,0,300.0,80.4839,0
1,0,2,4,1,2,1,14,0,3,-4,0.0,-2.54,0,21.2576,-1.0227,1.2273,0,0,0.123,-0.05499999999999999,0,1,2,0,-440.0,-166.5217,0
1,0,0,0,0,0,0,-3,1,1,0,2.54,2.54,4,-6.8,1.0,0.4,-1,0,-0.057999999999999996,0.21999999999999997,0,0,-1,0,-440.0,-166.5217,0
0,0,0,-2,-2,-2,0,-5,0,0,-1,-2.54,-2.54,-2,-28.5,-1.5,-2.5,0,0,0.0,0.0,0,0,-1,0,660.0,286.0145,0
1,0,-1,0,1,1,-3,11,0,0,0,2.54,7.62,-3,28.25,2.0,0.75,0,0,0.0,0.0,0,0,1,0,590.0,247.7419,0
0,0,0,0,3,4,-1,17,0,0,0,-5.08,-7.62,1,24.8571,0.2857,0.6429,1,0,0.184,0.346,0,1,3,0,660.0,286.0145,-1
1,0,0,0,0,0,0,0,0,0,0,2.54,-5.08,-2,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,470.0,175.7843,1
1,1,0,-3,-3,-5,0,-18,-6,-1,-3,2.54,-12.7,0,-13.3365,0.0096,-0.75,-1,0,-0.22399999999999998,-0.328,0,0,-1,0,1500.0,648.0952,0
1,1,0,-3,-3,-3,-2,-5,-2,1,-2,2.54,-2.54,-3,-15.1,-0.4,-1.5,-1,0,-0.09299999999999997,0.08300000000000002,0,1,-3,0,1350.0,586.6667,0
1,0,0,0,1,1,1,1,-1,2,0,-2.54,2.54,-5,6.25,0.375,-1.125,0,0,0.06300000000000006,-0.14,0,0,-1,0,-300.0,-80.4839,-2
0,0,0,0,0,0,1,-3,0,-2,2,10.16,12.7,2,-9.0333,0.4667,0.9,-1,0,0.11700000000000005,0.059,0,0,0,0,280.0,66.0345,0
0,0,2,4,4,4,2,6,0,1,1,-5.08,-10.16,5,-6.75,-0.25,3.5,-1,0,-0.03500000000000003,-0.07999999999999996,0,0,2,0,-510.0,-207.26420000000002,0
0,0,0,2,2,2,1,0,-1,1,1,-5.08,-10.16,3,-3.6667,0.6667,0.6667,0,0,-0.16999999999999998,0.0,0,0,0,0,-795.0,-351.1905,1
0,0,1,0,-3,-4,3,-13,0,-1,-2,-5.08,2.54,3,-21.5714,-0.7143,-0.2857,-1,0,0.0,0.0,0,0,-1,0,240.0,35.0,-1
0,0,1,1,0,1,0,1,0,1,0,5.08,12.7,7,-1.6667,0.0,0.6667,0,0,-0.008000000000000007,0.167,0,-1,1,0,-810.0,-356.7442,0
1,0,0,0,0,0,1,-1,0,0,0,5.08,15.24,4,0.0,4.5,-0.5,0,0,-0.14999999999999997,-0.1,0,0,0,0,-310.0,-87.5,1
1,0,0,-1,-1,-3,1,-10,0,-1,0,-2.54,7.62,2,-19.0,0.0,1.0,0,0,-0.03300000000000003,0.33,0,0,-2,0,290.0,73.3333,0
1,0,1,0,0,0,1,-3,0,0,0,10.16,12.7,5,-30.0,0.0,-3.0,0,0,0.0,0.0,0,0,0,0,-220.0,-18.043499999999995,-1
0,0,-1,-1,0,0,-3,9,0,0,-1,2.54,5.08,4,14.2857,0.0714,-2.1071,0,0,0.03500000000000003,-0.142,0,1,0,0,-270.0,-58.5714,-1
0,0,0,0,0,0,0,0,0,0,0,-7.62,-5.08,6,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,-480.0,-190.0,-1
1,0,0,-3,1,4,-3,16,1,2,-1,0.0,-5.08,3,-26.0,-0.4773,-0.4318,-1,0,-0.14400000000000002,-0.394,0,0,3,-1,630.0,269.697,0
0,0,0,-2,-3,-12,4,-46,-1,-5,1,-2.54,-7.62,-1,-20.6471,0.5294,-0.5882,-1,0,0.09999999999999998,-0.07600000000000001,0,-2,-6,-1,-440.0,-166.5217,1
1,0,0,-1,-2,-4,0,-13,-1,-2,0,2.54,5.08,1,-38.8333,-0.5,0.6667,-1,0,-0.03200000000000003,0.0020000000000000018,0,0,-2,0,1300.0,566.1111,1
0,0,0,-2,-2,-3,1,-7,0,-1,-2,0.0,2.54,9,-20.75,-1.0,-0.75,0,0,0.0,0.0,0,0,0,0,590.0,247.7419,1
1,0,0,-1,-1,-3,3,-19,0,0,0,5.08,2.54,0,-34.8571,0.1429,-1.8571,0,0,0.06400000000000006,0.604,0,0,-3,0,480.0,190.0,0
0,0,1,0,-1,-1,1,-5,0,-1,0,-12.7,-12.7,5,-16.0,-0.5,0.0,0,0,0.0,0.0,0,0,0,0,-660.0,-286.0145,0
0,0,0,-1,-1,-2,2,-10,0,-1,0,10.16,2.54,-3,-36.75,0.0,-0.5,0,0,0.0,0.0,0,0,-1,0,525.0,213.6364,0
1,0,0,-1,-1,-1,1,-4,0,-1,0,-7.62,-7.62,-3,-25.5,0.0,0.0,0,0,0.0,0.0,0,0,0,0,210.0,9.090900000000005,1
0,0,1,0,0,0,1,-3,0,0,0,0.0,0.0,1,-14.0,-2.0,0.0,0,0,0.0,0.0,0,0,0,0,-210.0,-9.090900000000005,0
0,0,3,0,0,0,3,-8,0,0,0,-7.62,-5.08,-1,-27.6667,-0.3333,-2.0,0,0,0.0,0.0,0,0,0,0,-535.0,-219.2857,0
0,0,0,0,0,0,0,0,0,0,0,-5.08,5.08,-4,-36.0,-1.0,-3.0,0,0,-0.27999999999999997,-0.5,0,0,0,0,420.0,154.5455,-1
0,1,0,-4,-4,-4,-1,-21,-4,2,0,2.54,5.08,3,-56.5,-0.6071,-1.5,-1,0,0.009000000000000008,-0.362,0,-1,-5,0,-210.0,-9.090900000000005,1
0,0,2,3,-1,-10,6,-24,-4,0,-7,0.0,-2.54,-1,12.2571,-0.1524,-0.1048,-1,0,0.10799999999999998,0.29,0,0,-2,0,-345.0,-110.8202,1
1,0,0,-2,1,5,-6,37,-1,-2,4,2.54,10.16,-3,6.5588,0.7647,1.5,-1,0,-0.29,0.168,0,3,0,0,935.0,415.0,0
1,0,0,0,3,6,-4,23,0,3,1,-2.54,-5.08,-4,13.6,-0.2667,-0.8667,0,0,0.15699999999999997,0.163,0,0,2,0,300.0,80.4839,0
0,0,0,0,2,3,-1,11,0,-1,3,-2.54,2.54,0,27.9524,0.7143,1.2857,1,0,0.15400000000000003,0.3,0,0,1,0,385.0,135.0,0
0,0,0,0,1,9,-5,36,0,0,3,5.08,-2.54,-1,-9.9053,0.0421,-0.5684,0,0,-0.05399999999999999,-0.19100000000000006,0,1,5,0,0.0,0.0,-1
0,0,0,0,0,0,0,1,0,0,-1,10.16,7.62,3,22.0,1.5,2.5,-1,0,0.09000000000000002,-0.25,0,0,1,0,-440.0,-166.5217,-1
0,0,0,0,0,-1,1,-7,0,1,0,5.08,12.7,-2,-20.0,-1.0,-1.6667,0,0,0.0030000000000000027,-0.527,0,0,-2,0,490.0,195.7843,0
1,0,0,0,-1,-1,0,-3,0,0,0,7.62,17.78,3,-11.5,-0.5,3.5,0,0,-0.265,-0.11499999999999999,0,0,-1,0,-440.0,-166.5217,0
1,0,1,0,0,0,1,-3,0,0,0,-2.54,-10.16,15,-21.0,0.0,-1.0,0,0,0.0,0.0,0,0,0,0,-250.0,-43.076899999999995,0
0,0,0,0,0,0,0,-1,1,0,0,0.0,-12.7,5,-21.0,0.0,-1.0,0,0,0.13,-0.14,0,0,0,0,-385.0,-135.0,0
0,0,1,0,-1,-2,3,-10,0,-1,0,5.08,10.16,0,-35.1667,1.0,-0.3333,0,0,0.378,-0.167,0,0,-1,0,-250.0,-43.076899999999995,0
1,0,1,0,-1,6,-2,8,-2,-1,5,-5.08,-7.62,-2,-20.9375,0.5625,0.3125,-1,0,0.032999999999999974,0.144,0,1,1,0,535.0,219.2857,0
0,0,0,3,0,1,-2,13,0,-1,0,-12.7,-7.62,2,-16.7222,0.5278,1.1111,-1,0,-0.09499999999999997,0.10899999999999999,0,0,2,0,-220.0,-18.043499999999995,-1
1,0,0,0,0,0,0,-2,-1,1,0,-2.54,2.54,-10,-7.0,0.0,-2.0,0,0,0.15999999999999998,0.5,0,-1,0,0,590.0,247.7419,1
1,0,0,1,-1,-2,2,-11,0,1,-2,2.54,-5.08,6,-11.3333,-0.5,-1.3333,0,0,0.065,0.185,0,0,-1,0,-355.0,-115.9459,0
1,0,0,1,1,-1,2,-14,0,1,1,2.54,0.0,6,-25.1667,0.3333,-1.8333,0,0,0.295,-0.583,0,-2,-1,0,-330.0,-101.1765,0
1,0,0,-2,-2,-4,1,-13,0,-1,1,5.08,2.54,-5,-13.5,3.0,-1.8333,0,0,0.178,-0.303,0,-1,-3,0,975.0,430.9524,-1
1,0,0,0,0,0,-2,4,0,-1,0,-5.08,2.54,-2,6.0,0.0,1.6667,0,0,-0.2869999999999999,0.33,0,1,0,0,600.0,253.254,1
0,0,0,-1,-1,-2,2,-10,0,0,-1,10.16,10.16,2,-29.25,-1.0,-2.25,0,0,0.0,0.0,0,0,-1,0,-518.0,-210.963,-2
1,0,-1,0,-3,-4,0,-4,0,-2,0,2.54,-2.54,-1,12.125,-0.5,0.625,0,0,0.21400000000000002,0.0050000000000000044,0,1,-3,0,-310.0,-84.3939,0
0,0,-1,0,-2,-2,0,-4,0,0,-1,-12.7,-5.08,-2,-19.25,1.0,-0.25,0,0,-0.303,-0.25,0,-1,0,0,250.0,43.076899999999995,-1
1,0,-1,0,1,1,-1,4,0,1,0,-2.54,0.0,-3,12.5,0.0,0.5,0,0,0.0,0.0,0,0,0,0,240.0,35.0,1
0,0,-1,0,1,1,-1,1,0,-5,1,0.0,-5.08,-5,-10.5,-0.2333,1.3167,-1,0,-0.03200000000000003,0.226,0,0,5,0,310.0,87.5,-1
0,0,1,1,2,4,-1,7,0,2,1,5.08,-2.54,2,-17.2857,0.2857,0.5,-1,0,-0.251,-0.04899999999999999,0,0,1,0,290.0,73.3333,0
1,0,0,-1,0,-1,0,-9,-2,1,-3,7.62,10.16,1,-22.8333,-0.0333,0.0667,-1,0,-0.01100000000000001,0.06,0,0,1,0,410.0,148.4884,-1
1,0,0,-1,-1,-2,2,-11,0,-4,1,0.0,-2.54,-5,-10.7939,-0.2909,0.0,0,0,-0.15199999999999997,-0.19999999999999998,0,1,0,0,240.0,35.0,0
0,0,-2,0,4,4,-2,16,-1,2,0,-12.7,-20.32,-1,-24.8571,0.5714,0.8571,0,0,-0.03299999999999992,-0.11399999999999999,0,2,0,0,895.0,398.9474,0
